synthetic_transaction_id,synthetic_user_id,timestamp,dataset_split,target_scenario_label,anomaly_score_raw,anomaly_score,transparent_baseline_score,baseline_signal_amount_deviation,baseline_signal_time_deviation,baseline_signal_rapid_repeat,baseline_signal_novelty,baseline_signal_history_limited,synthetic_label_evaluation_only,synthetic_label_notice
syn-transaction-000001,syn-user-0425,2024-01-01T00:07:54Z,train,normal,2.09673074,0.776967,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000616,syn-user-0417,2024-01-03T23:04:51Z,train,normal,2.04390843,0.756474,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000617,syn-user-0385,2024-01-03T23:10:21Z,train,normal,2.04022878,0.755046,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000618,syn-user-0043,2024-01-03T23:12:22Z,train,normal,2.00047076,0.739621,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000619,syn-user-0310,2024-01-03T23:15:34Z,train,synthetic_rapid_repeat,0.99394523,0.349124,0.47966,0.821089,0.166667,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000620,syn-user-0392,2024-01-03T23:15:46Z,train,normal,1.99440432,0.737268,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000621,syn-user-0183,2024-01-03T23:20:14Z,train,normal,2.0243994,0.748905,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000622,syn-user-0447,2024-01-03T23:20:50Z,train,normal,2.08293659,0.771615,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000623,syn-user-0135,2024-01-03T23:23:10Z,train,synthetic_high_amount,2.1590882,0.801159,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000624,syn-user-0082,2024-01-03T23:24:19Z,train,normal,2.07360516,0.767995,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000625,syn-user-0216,2024-01-03T23:25:33Z,train,normal,2.07965475,0.770342,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000626,syn-user-0184,2024-01-03T23:29:26Z,train,normal,2.02605971,0.749549,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000627,syn-user-0046,2024-01-03T23:35:49Z,train,normal,1.99260411,0.736569,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000628,syn-user-0423,2024-01-03T23:38:30Z,train,normal,1.41334653,0.511837,0.424579,0.08193,1.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000629,syn-user-0224,2024-01-03T23:42:31Z,train,normal,2.0402035,0.755036,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000630,syn-user-0226,2024-01-03T23:53:35Z,train,synthetic_high_amount,2.65287312,0.992731,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000631,syn-user-0045,2024-01-03T23:54:48Z,train,normal,2.02794926,0.750282,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000632,syn-user-0414,2024-01-03T23:55:14Z,train,synthetic_behavior_deviation,2.03493266,0.752991,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000633,syn-user-0112,2024-01-03T23:55:30Z,train,normal,2.05389555,0.760348,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000634,syn-user-0382,2024-01-03T23:57:16Z,train,normal,2.01831105,0.746543,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000635,syn-user-0414,2024-01-04T00:10:14Z,train,synthetic_rapid_repeat,1.38217935,0.499745,0.428548,0.650715,0.166667,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000636,syn-user-0423,2024-01-04T00:22:45Z,train,synthetic_behavior_deviation,0.76071754,0.25864,0.506377,0.687924,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000637,syn-user-0103,2024-01-04T00:26:31Z,train,normal,1.37259412,0.496027,0.733333,1.0,0.666667,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000638,syn-user-0414,2024-01-04T00:34:56Z,train,normal,0.74707578,0.253347,0.278677,0.262257,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000639,syn-user-0100,2024-01-04T01:05:52Z,train,synthetic_behavior_deviation,0.52155948,0.165854,0.42528,0.306487,0.666667,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000640,syn-user-0414,2024-01-04T01:11:09Z,train,normal,0.69671965,0.233811,0.315635,0.385449,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000641,syn-user-0001,2024-01-04T01:31:31Z,train,normal,1.3779209,0.498093,0.427611,0.092036,1.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000642,syn-user-0414,2024-01-04T01:32:11Z,train,normal,0.77656409,0.264787,0.315418,0.495837,0.833333,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000643,syn-user-0001,2024-01-04T01:44:47Z,train,normal,0.49090591,0.153962,0.33425,0.114168,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000644,syn-user-0495,2024-01-04T02:03:45Z,train,synthetic_high_amount,1.70049489,0.623241,0.7,1.0,0.5,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000645,syn-user-0296,2024-01-04T02:10:27Z,train,synthetic_combined_pattern,0.66605166,0.221912,0.246203,0.376233,0.166667,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000646,syn-user-0239,2024-01-04T02:55:35Z,train,normal,1.24642378,0.447077,0.533104,0.110346,1.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000647,syn-user-0161,2024-01-04T02:59:52Z,train,synthetic_high_amount,0.58121134,0.188997,0.362653,0.431066,0.166667,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000648,syn-user-0494,2024-01-04T03:03:40Z,train,normal,0.68335266,0.228625,0.35023,0.611879,0.333333,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000649,syn-user-0444,2024-01-04T03:10:36Z,train,normal,1.01082759,0.355674,0.6,1.0,1.0,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000650,syn-user-0317,2024-01-04T03:30:54Z,train,synthetic_high_amount,1.29768718,0.466965,0.650994,0.503313,1.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000651,syn-user-0444,2024-01-04T03:32:44Z,train,synthetic_high_amount,0.5836698,0.189951,0.486131,0.84266,0.666667,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000652,syn-user-0482,2024-01-04T03:35:14Z,train,normal,1.41143058,0.511094,0.418544,0.506258,0.333333,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000653,syn-user-0444,2024-01-04T03:36:10Z,train,synthetic_rapid_repeat,0.58545562,0.190644,0.425062,0.120576,0.444444,1.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000654,syn-user-0080,2024-01-04T04:23:44Z,train,normal,0.67290385,0.224571,0.533333,1.0,0.666667,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000655,syn-user-0444,2024-01-04T04:31:13Z,train,synthetic_behavior_deviation,1.43065924,0.518554,0.295376,0.206809,0.166667,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000656,syn-user-0050,2024-01-04T04:44:01Z,train,normal,0.49615288,0.155997,0.306626,0.022087,1.0,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000657,syn-user-0357,2024-01-04T04:50:35Z,train,normal,1.37561257,0.497198,0.6,1.0,1.0,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000658,syn-user-0357,2024-01-04T05:12:10Z,train,synthetic_high_amount,1.2687105,0.455723,0.278746,0.318042,0.416667,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000659,syn-user-0446,2024-01-04T05:48:36Z,train,synthetic_high_amount,0.78255402,0.267111,0.459412,0.531372,0.5,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000660,syn-user-0493,2024-01-04T05:55:35Z,train,normal,0.55074276,0.177176,0.239673,0.132244,0.5,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000661,syn-user-0281,2024-01-04T05:59:45Z,train,normal,0.87941781,0.304691,0.659707,0.865691,1.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000662,syn-user-0446,2024-01-04T06:05:03Z,train,synthetic_rapid_repeat,0.51836814,0.164616,0.443535,0.867338,0.416667,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000663,syn-user-0307,2024-01-04T06:16:31Z,train,synthetic_behavior_deviation,1.16151047,0.414133,0.463436,0.211453,0.5,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000664,syn-user-0300,2024-01-04T06:37:02Z,train,synthetic_unusual_time,1.65090714,0.604003,0.479126,0.263752,1.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000665,syn-user-0027,2024-01-04T07:29:35Z,train,normal,0.53639865,0.171611,0.220509,0.179476,0.333333,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000666,syn-user-0078,2024-01-04T07:29:55Z,train,normal,0.44053168,0.134418,0.255014,0.072268,0.666667,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000667,syn-user-0307,2024-01-04T07:33:21Z,train,synthetic_rapid_repeat,0.48501782,0.151677,0.148357,0.105633,0.083333,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000668,syn-user-0296,2024-01-04T07:39:57Z,train,normal,0.53222742,0.169993,0.246281,0.320937,0.75,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000669,syn-user-0217,2024-01-04T09:57:58Z,train,normal,0.55084817,0.177217,0.435188,0.561738,0.333333,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000670,syn-user-0340,2024-01-04T10:03:59Z,train,normal,0.33424675,0.093183,0.444204,0.480679,0.5,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000671,syn-user-0217,2024-01-04T10:06:02Z,train,synthetic_rapid_repeat,0.30232819,0.0808,0.380942,0.047583,0.333333,1.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000672,syn-user-0106,2024-01-04T10:26:18Z,train,normal,1.05964578,0.374613,0.544184,0.14728,1.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000673,syn-user-0106,2024-01-04T10:49:28Z,train,normal,0.40245424,0.119646,0.306244,0.29859,0.583333,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000674,syn-user-0444,2024-01-04T11:11:27Z,train,synthetic_unusual_time,0.58297417,0.189681,0.278467,0.261558,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000675,syn-user-0129,2024-01-04T11:26:36Z,train,normal,1.11661276,0.396715,0.479208,0.375138,0.333333,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000676,syn-user-0207,2024-01-04T12:27:32Z,train,normal,1.20764405,0.432032,0.421421,0.071402,1.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000677,syn-user-0106,2024-01-04T12:33:21Z,train,synthetic_rapid_repeat,0.90527845,0.314724,0.356995,0.041834,0.722222,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000678,syn-user-0380,2024-01-04T13:07:02Z,train,normal,1.15873865,0.413058,0.40307,0.454679,0.333333,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000679,syn-user-0465,2024-01-04T13:07:31Z,train,normal,1.38497208,0.500829,0.682261,0.940869,1.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000680,syn-user-0110,2024-01-04T13:37:24Z,train,normal,1.62807031,0.595143,0.462328,0.652204,0.333333,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000681,syn-user-0101,2024-01-04T13:38:16Z,train,normal,1.39411675,0.504377,0.477117,0.368169,0.833333,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000682,syn-user-0101,2024-01-04T14:17:44Z,train,normal,0.66373607,0.221014,0.34246,0.752646,0.583333,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000683,syn-user-0195,2024-01-04T14:52:56Z,train,normal,1.04636452,0.369461,0.354561,0.070758,0.166667,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000684,syn-user-0218,2024-01-04T15:02:07Z,train,synthetic_behavior_deviation,0.60022843,0.196375,0.274751,0.13806,0.666667,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000685,syn-user-0282,2024-01-04T15:03:03Z,train,normal,0.44644099,0.136711,0.463916,0.213052,1.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000686,syn-user-0402,2024-01-04T15:04:56Z,train,synthetic_unusual_time,0.6449917,0.213742,0.532452,0.774839,1.0,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000687,syn-user-0218,2024-01-04T15:34:52Z,train,synthetic_rapid_repeat,0.62085622,0.204378,0.344744,0.593592,0.333333,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000688,syn-user-0282,2024-01-04T15:37:28Z,train,normal,0.38534464,0.113008,0.272301,0.074337,0.75,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000689,syn-user-0036,2024-01-04T16:42:13Z,train,normal,0.49912711,0.157151,0.264846,0.105043,0.666667,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000690,syn-user-0055,2024-01-04T16:49:18Z,train,normal,1.1799013,0.421268,0.411755,0.039183,1.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000691,syn-user-0106,2024-01-04T16:50:54Z,train,synthetic_unusual_time,0.48758891,0.152675,0.318226,0.394088,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000692,syn-user-0046,2024-01-04T17:32:47Z,train,synthetic_high_amount,1.65346758,0.604996,0.7,1.0,1.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000693,syn-user-0313,2024-01-04T17:44:01Z,train,normal,1.13075276,0.402201,0.591493,0.527197,0.666667,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000694,syn-user-0046,2024-01-04T18:00:33Z,train,normal,1.5216674,0.553862,0.566667,1.0,0.333333,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000695,syn-user-0454,2024-01-04T18:26:26Z,train,normal,0.50447094,0.159225,0.23703,0.012323,0.666667,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000696,syn-user-0391,2024-01-04T18:49:48Z,train,normal,0.4713254,0.146365,0.310962,0.14765,0.833333,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000697,syn-user-0454,2024-01-04T18:58:40Z,train,normal,0.39908307,0.118338,0.273875,0.357362,0.333333,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000698,syn-user-0372,2024-01-04T19:25:52Z,train,normal,1.57393461,0.57414,0.526421,0.754738,0.5,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000699,syn-user-0473,2024-01-04T19:54:09Z,train,normal,0.32323992,0.088913,0.368772,0.229241,0.5,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000700,syn-user-0002,2024-01-04T20:24:30Z,train,normal,1.39805249,0.505904,0.532941,0.66536,0.166667,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000701,syn-user-0079,2024-01-04T21:24:49Z,train,normal,0.70028462,0.235194,0.359973,0.533244,0.5,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000702,syn-user-0079,2024-01-04T21:43:08Z,train,synthetic_rapid_repeat,0.71868277,0.242331,0.22781,0.092701,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000703,syn-user-0311,2024-01-04T21:55:32Z,train,synthetic_high_amount,0.61577974,0.202409,0.286655,0.677737,0.416667,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
