synthetic_transaction_id,synthetic_user_id,synthetic_account_id,timestamp,amount,currency,synthetic_merchant_id,merchant_category,transaction_channel,transaction_state,scenario_label,scenario_id,is_synthetic_scenario,label_source,label_definition,dataset_type,synthetic,source_system,dataset_version,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,dataset_split,scenario_injection_reason,generator_rule
syn-transaction-001654,syn-user-0246,syn-account-0246,2024-01-15T14:47:33Z,616.60,INR,syn-merchant-0005,grocery,CARD_SIMULATED,COMPLETED,normal,syn-scenario-001654,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,14,0,5,1745.90,449956,0.8,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001655,syn-user-0258,syn-account-0258,2024-01-15T15:07:33Z,1625.03,INR,syn-merchant-0025,bills,QR_SIMULATED,COMPLETED,normal,syn-scenario-001655,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,15,0,3,4725.86,185553,0.333333,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001656,syn-user-0042,syn-account-0042,2024-01-15T16:02:52Z,760.30,INR,syn-merchant-0081,shopping,QR_SIMULATED,COMPLETED,normal,syn-scenario-001656,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,16,0,3,689.54,532062,0.333333,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001657,syn-user-0042,syn-account-0042,2024-01-15T16:11:43Z,1288.87,INR,syn-merchant-0081,shopping,WALLET_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-001657,True,generator_rule,A generated transaction placed shortly after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v1,16,0,4,707.23,531,0.5,train,A generated transaction placed shortly after the same user's prior activity.,Place the transaction 1-10 minutes after the prior synthetic user event and usually reuse its merchant.
syn-transaction-001658,syn-user-0067,syn-account-0067,2024-01-15T16:27:22Z,458.87,INR,syn-merchant-0092,other,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-001658,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,16,0,4,316.81,153878,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001659,syn-user-0112,syn-account-0112,2024-01-15T17:01:02Z,338.71,INR,syn-merchant-0035,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-001659,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,3,512.17,255759,0.666667,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001660,syn-user-0027,syn-account-0027,2024-01-15T17:08:47Z,354.08,INR,syn-merchant-0047,transport,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-001660,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,2,2482.20,256350,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001661,syn-user-0075,syn-account-0075,2024-01-15T17:09:15Z,299.35,INR,syn-merchant-0057,shopping,CARD_SIMULATED,COMPLETED,normal,syn-scenario-001661,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,2,134.58,163001,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001662,syn-user-0464,syn-account-0464,2024-01-15T17:11:07Z,1008.03,INR,syn-merchant-0028,food,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-001662,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,3,1443.09,152438,0.333333,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001663,syn-user-0027,syn-account-0027,2024-01-15T17:11:31Z,726.87,INR,syn-merchant-0047,transport,QR_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-001663,True,generator_rule,A generated transaction placed shortly after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,3,1772.83,164,0.666667,train,A generated transaction placed shortly after the same user's prior activity.,Place the transaction 1-10 minutes after the prior synthetic user event and usually reuse its merchant.
syn-transaction-001664,syn-user-0190,syn-account-0190,2024-01-15T17:13:26Z,594.10,INR,syn-merchant-0044,other,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001664,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,4,650.71,76349,0.75,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001665,syn-user-0268,syn-account-0268,2024-01-15T17:15:31Z,1469.37,INR,syn-merchant-0076,food,QR_SIMULATED,COMPLETED,normal,syn-scenario-001665,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,3,2081.86,331038,0.333333,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001666,syn-user-0199,syn-account-0199,2024-01-15T17:26:08Z,1199.19,INR,syn-merchant-0005,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001666,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,2,1003.46,168014,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001667,syn-user-0130,syn-account-0130,2024-01-15T17:35:23Z,914.18,INR,syn-merchant-0072,travel,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001667,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,3,736.57,592769,0.666667,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001668,syn-user-0131,syn-account-0131,2024-01-15T18:06:54Z,2747.57,INR,syn-merchant-0070,subscriptions,BANK_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-001668,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,18,0,4,2335.99,84443,0.5,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-001669,syn-user-0017,syn-account-0017,2024-01-15T18:27:14Z,437.83,INR,syn-merchant-0050,education,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001669,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,0,3,543.86,176197,0.333333,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001670,syn-user-0222,syn-account-0222,2024-01-15T18:44:21Z,330.66,INR,syn-merchant-0009,shopping,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001670,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001671,syn-user-0209,syn-account-0209,2024-01-15T18:46:53Z,1024.88,INR,syn-merchant-0068,other,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001671,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,0,3,1282.95,84367,0.666667,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001672,syn-user-0179,syn-account-0179,2024-01-15T19:09:04Z,173.06,INR,syn-merchant-0070,subscriptions,QR_SIMULATED,COMPLETED,normal,syn-scenario-001672,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,1,164.08,1029955,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001673,syn-user-0369,syn-account-0369,2024-01-15T19:18:01Z,1083.00,INR,syn-merchant-0095,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-001673,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,1,819.56,772931,1.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001674,syn-user-0289,syn-account-0289,2024-01-15T19:27:34Z,900.08,INR,syn-merchant-0065,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001674,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,3,1648.51,86821,0.666667,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001675,syn-user-0303,syn-account-0303,2024-01-15T19:33:14Z,528.14,INR,syn-merchant-0092,other,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001675,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,1,2549.12,610902,1.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001676,syn-user-0348,syn-account-0348,2024-01-15T19:55:29Z,1110.07,INR,syn-merchant-0039,entertainment,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001676,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,4,1672.02,162886,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001677,syn-user-0387,syn-account-0387,2024-01-15T20:04:43Z,817.96,INR,syn-merchant-0043,home,QR_SIMULATED,COMPLETED,normal,syn-scenario-001677,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,0,3,1399.64,175677,0.333333,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001678,syn-user-0002,syn-account-0002,2024-01-15T20:15:30Z,335.12,INR,syn-merchant-0096,travel,QR_SIMULATED,COMPLETED,normal,syn-scenario-001678,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,0,2,286.98,427910,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001679,syn-user-0297,syn-account-0297,2024-01-15T20:28:40Z,989.58,INR,syn-merchant-0010,subscriptions,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-001679,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,0,5,891.17,167304,0.6,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001680,syn-user-0231,syn-account-0231,2024-01-15T20:44:24Z,884.02,INR,syn-merchant-0081,shopping,QR_SIMULATED,COMPLETED,normal,syn-scenario-001680,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,0,4,803.55,255536,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001681,syn-user-0490,syn-account-0490,2024-01-15T20:46:58Z,317.04,INR,syn-merchant-0043,home,BANK_SIMULATED,COMPLETED,normal,syn-scenario-001681,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,0,2,267.41,778419,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-001682,syn-user-0001,syn-account-0001,2024-01-15T20:53:33Z,287.35,INR,syn-merchant-0049,bills,CARD_SIMULATED,COMPLETED,normal,syn-scenario-001682,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,0,2,329.64,778633,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
